id,src,ref,hyp,seq_logprob,tng_count,rt,chrf2,comet,label
525,It was a store called Draeger &apos;s .,Đây là cửa hàng với tên Drager &apos; s,Đó là một cửa hàng được gọi là tiến sĩ của Tiến sĩ Hara .,-1.1293076276779177,0,1,43.42956481783242,,
530,"They had over 75 different kinds of olive oil , including those that were in a locked case that came from thousand-year-old olive trees .","Họ có hơn 75 loại dầu olive khác nhau , bao gồm cả những loại trong tủ khoá do chúng làm từ những cây olive hàng trăm tuổi","Họ đã có hơn 75 loại dầu ô nhiễm dầu ô nhiễm , bao gồm cả những trường hợp bị khoá từ hàng ngàn cây ô-liu .",-1.197425365447998,0,1,43.42956481783242,,
532,"And he pointed to the busloads of tourists that would show up everyday , with cameras ready usually .","Và anh ta chỉ và đám đông khách du lịch thường xuyên vào mỗi ngày , được máy camera quay lại thường xuyen ,","Và anh ta chỉ cho những chiếc xe buýt của khách du lịch mà sẽ cho thấy hàng ngày , với máy ảnh sẵn sàng .",-1.0069934129714966,0,1,43.42956481783242,,
535,They had 348 different kinds of jam .,Họ có hơn 348 loại mứt khác nhau .,Họ có 3458 loại bỏ .,-1.5678775310516355,0,1,43.42956481783242,,
536,We set up a little tasting booth right near the entrance of the store .,Chúng tôi đã mở 1 quầy nếm thử nhỏ ngay gần cửa vào cửa hàng .,Chúng tôi đã thiết lập một phòng thủ nhỏ ngay gần cửa hàng .,-1.0826910734176636,0,1,43.42956481783242,,
539,The next thing we looked at is in which case were people more likely to buy a jar of jam .,"Điều tiếp theo , chúng tôi nhận ra Trong trường hợp nào mọi người thích mua 1 chai mứt .",Điều tiếp theo chúng tôi quan sát là trong trường hợp mà mọi người muốn mua một chiếc lọ của đường ray .,-1.0495535135269165,0,1,43.42956481783242,,
544,Now choosing not to buy a jar of jam is probably good for us -- at least it &apos;s good for our waistlines -- but it turns out that this choice overload problem affects us even in very consequential decisions .,Bây giờ không bàn về lựa chọn mua chai mứt có lẽ tốt hơn cho chúng ta ít nhất là sẽ tốt hơn cho vòng eo chúng ta Ví dụ trên đã chỉ ra rằng vấn đề quá tải trong sự lựa chọn ảnh hưởng chúng ta trong mỗi quyết định quan trọng,"Bây giờ lựa chọn không phải mua một chiếc lọ của tắc đường có thể rất tốt cho chúng ta -- ít nhất là rất tốt cho ria mép của chúng ta -- nhưng hoá ra , sự lựa chọn này ảnh hưởng đến chúng ta ngay cả những quyết định có hiệu quả .",-1.0047768354415894,0,1,43.42956481783242,,
547,"Now I &apos;m going to describe to you a study I did with Gur Huberman , Emir Kamenica , Wei Jang where we looked at the retirement savings decisions of nearly a million Americans from about 650 plans all in the U.S.","Bây giờ , tôi sẽ kể cho bạn 1 bài học tôi đã có với Gur Huberman , Emir Kamenica , Wei Jang nơi chúng ta nhìn vào những quyết định tiết kiệm tiền hưu trí của gần 1 triệu người mỹ từ khoảng 650 kế hoạch ở mỹ .","Bây giờ tôi sẽ miêu tả với các bạn một nghiên cứu tôi đã làm với Uhi-ti-tii-tii-tii-tiii-tii-tiiii-tiii-tii-tiii-ti-tii-ti-ti-ti-tiiiii-ti-li-ti-li-ti-lio , chúng tôi đã xem xét những quyết định nghỉ hưu gần gần một triệu người Mỹ từ kế hoạch của Mỹ về kế hoạch của Mỹ .",-2.3486154079437256,0,1,43.42956481783242,,
550,"So in these plans , we had about 657 plans that ranged from offering people anywhere from two to 59 different fund offerings .","Cho nên trong những kế hoạch đó , chúng tôi đã có 657 kế hoạch được trải dài từ những người tình nguyện ở mọi nơi từ 59 nguồn tại trợ khác nhau","Vì vậy trong các kế hoạch này , chúng tôi có khoảng 65 kế hoạch từ cung cấp cho mọi người ở bất cứ đâu từ 2 đến 2 đến 2 đến 2 mang lại tài trợ khác .",-0.9466798901557922,2,1,43.42956481783242,,
559,They &apos;re more likely to delay choosing -- procrastinate even when it goes against their best self-interest .,họ thích trì hoãn sự lựa chọn Sự trì hoãn thậm trí khi nó đi ngược lại lợi ích tốt nhất cho bản thân họ .,Chúng có khả năng trì hoãn sự lựa chọn -- trì hoãn ngay cả khi nó đi ngược lại lợi ích của mình .,-1.220988154411316,0,1,43.42956481783242,,
562,"The main reason for this is because , we might enjoy gazing at those giant walls of mayonnaises , mustards , vinegars , jams , but we can &apos;t actually do the math of comparing and contrasting and actually picking from that stunning display .","Lý do chính ở đây là bởi gì chúng ta có thể yêu thích nhìn vào những bức tường to lớn của sốt ma-yo , mù tạc , giấm , mứt nhưng chúng ta không thể thực hiện bài toán của sự so sách và sự tương phản và thậm chí từ sự cho thấy ngạc nhiên","Lý do chính cho điều này là bởi vì , chúng ta có thể tận hưởng việc đâm vào những bức tường khổng lồ này có thể làm mùa thuỷ tinh , các loại mù tạc , đốt , nhưng chúng ta không thể thực sự làm toán của việc so sánh toán và tương phản và chọn từ màn hình tuyệt vời đó .",-1.0313361883163452,0,1,43.42956481783242,,
564,The first : Cut .,Đầu tiên : Cắt giảm,Đầu tiên : Cắt tiền .,-1.0063310861587524,0,1,43.42956481783242,,
565,"You &apos;ve heard it said before , but it &apos;s never been more true than today , that less is more .",Bản đã nghe điều đó trước đây nhưng điều đó không đúng so với hiện nay mà ít hơn thì nhiều hơn,"Các bạn đã nghe nói trước đây , nhưng chưa bao giờ đúng hơn ngày hôm nay , điều đó ít hơn nhiều .",-1.0134583711624146,0,1,43.42956481783242,,
569,"When Proctor &amp; amp ; Gamble went from 26 different kinds of Head &amp; amp ; Shoulders to 15 , they saw an increase in sales by 10 percent .",Khi Proctor &amp; amp ; Gamble giảm từ 26 loại Head &amp; amp ; Shoulders xuống 15 Họ nhận thấy sự gia tăng doanh số bán hàng lên 10 %,Khi Ti &amp; amp ; Pitter đi từ 26 loại &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;s &apos;,-0.4662016630172729,32,1,43.42956481783242,,
570,"When the Golden Cat Corporation got rid of their 10 worst-selling cat litter products , they saw an increase in profits by 87 percent -- a function of both increase in sales and lowering of costs .",Khi tập đoàn Golden Cat loại bỏ 10 sản phẩm bán tệ nhất dành cho mèo Họ nhận thấy sự gia tăng trong lợi nhuận lên 87 % 1 hàm của sự gia tăng lợi nhuận và sự cắt giảm chi phí,"Khi chương trình tập đoàn hải tập của con mèo đánh giá 10 sản phẩm sản phẩm của họ , họ thấy sự gia tăng tăng của lợi nhuận 8 % -- một chức năng của cả hai trong số đó tăng lên và giảm chi phí thấp .",-1.4116266965866089,0,1,43.42956481783242,,
571,"You know , the average grocery store today offers you 45,000 products .","Bạn biết đó , trung bình các cửa hàng tạp hoá ngày nay đưa ra cho bạn 45000 sản phẩm","Bạn biết đấy , cửa hàng thực phẩm trung bình hôm nay cho bạn sản phẩm 45.000 sản phẩm .",-0.9852964282035828,0,1,43.42956481783242,,
575,Every single Harvard employee is now automatically enrolled in a lifecycle fund .,Mỗi người làm công ở Harvad được đăng kí tự động trong 1 nguồn .,Mỗi nhân viên Harvard bây giờ đang được đăng ký trong một tài trợ .,-1.0840251445770264,0,1,43.42956481783242,,
589,"You guys knew there was a trick , didn &apos;t you .","Bạn biết đây là sự lừa đảo , phải không nào .","Các bạn biết có một trò lừa dối , không phải là bạn .",-0.9881511330604552,0,1,43.42956481783242,,
592,All right .,Được rồi,Được rồi .,-0.3438403606414795,0,2,43.42956481783242,,
595,"Which brings me to the second technique for handling the choice overload problem , which is concretization .",Điều đó mnag cho tôi kĩ thuật thứ hai trong việc giải quyết vấn đề quá tải lựa chọn mà rất cụ thể,"Điều này đưa tôi đến với kỹ thuật thứ hai để xử lý vấn đề quá tải , đó là sự phân biệt .",-1.0583429336547852,0,1,43.42956481783242,,
600,"So a study that I did with Shlomo Benartzi and Alessandro Previtero , we did a study with people at ING -- employees that are all working at ING -- and now these people were all in a session where they &apos;re doing enrollment for their 401 plan .",Cho nên bài học tôi đã làm với Shlomo Benartzi và Alesssandro Previtero Chúng tôi đã làm 1 bài với mọi người ở ING Những nhân viên mà làm việc tại ING và giờ đây những người đó đã trong 1 giai đoạn họ có thể tuyển sinh cho kế hoạch 401,"Vì vậy , một nghiên cứu mà tôi đã làm với Shizzzzzzzii và Pitititio , chúng tôi đã làm một nghiên cứu với mọi người tại vận động viên tôi -- những nhân viên đang làm việc tại vận động -- và bây giờ tất cả mọi người đều ở trong một buổi hội thảo mà họ đang làm với kế hoạch 401 của họ .",-1.287597417831421,0,1,43.42956481783242,,
604,The third technique : Categorization .,Kĩ thuật thứ 3 : Sự phân loại,Những kỹ thuật thứ ba : Những kỹ thuật tương đương .,-1.333825945854187,0,1,43.42956481783242,,
617,Now it turns out you &apos;re right .,"Bây giờ , nó chỉ ra rằng bạn đã đúng .",Hoá ra bạn đúng .,-0.9735514521598816,0,1,43.42956481783242,,
622,Who are they actually supposed to be informing ?,Ai là người trông mong được thông tin ?,Ai thực sự phải thông báo ?,-1.2316089868545532,0,1,43.42956481783242,,
631,"Car colors , exterior car colors -- I &apos;ve got 56 choices .","Màu xe , màu bên ngoài Tôi có tói 56 sựa lựa chọn","Những màu sắc , màu sắc , màu sắc bên ngoài -- tôi có những lựa chọn mâu thuẫn .",-1.1432380676269531,0,1,43.42956481783242,,
634,"So half of the customers are going to go from high choice , 56 car colors , to low choice , four gearshifts .","Cho nên 1 nửa khách hàng đi từ nhiều sự lựa chọn , 56 màu xe , tới 4 sự lựa chọn , 4 động cơ sang số .","Vì vậy một nửa số khách hàng sẽ đi từ lựa chọn cao , màu xanh , để lựa chọn , 4 thiết bị thay đổi .",-1.043510675430298,0,1,43.42956481783242,,
642,It &apos;s the same information . It &apos;s the same number of choices .,"Với cùng nguồn thông tin , cùng số lượng sự lựa chọn .",Đây là những thông tin tương tự . Đó là số lượng lựa chọn .,-0.9969719648361206,0,1,43.42956481783242,,
646,"It also gets me excited about this big product that I &apos;m putting together , so I &apos;m more willing to be motivated to be engaged .",Nó cũng cho tôi sự hào hứng về sản phẩm to lớn này mà tôi gắn bó với nó so nên tôi rất vui được thúc đẩy và tôi bận rộn,"Nó cũng khiến tôi hứng thú về sản phẩm lớn này mà tôi sắp xếp lại , vì thế tôi càng sẵn sàng đào tạo để được tham gia .",-1.0440394878387451,0,1,43.42956481783242,,
